ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber
214,895,907,902,11631,1,19,6,SO59845,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
476,895,907,902,11631,1,19,6,SO59852,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,
536,895,907,902,11719,1,19,6,SO59846,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,
528,895,907,902,11719,1,19,6,SO59846,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
217,895,907,902,11719,1,19,6,SO59846,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
478,895,907,902,11723,1,19,6,SO59848,1,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
477,895,907,902,11723,1,19,6,SO59848,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
214,895,907,902,11723,1,19,6,SO59848,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
357,895,907,902,11809,1,100,4,SO59876,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
485,895,907,902,11809,1,100,4,SO59876,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
225,895,907,902,11809,1,100,4,SO59876,3,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
357,895,907,902,11934,1,100,1,SO59878,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
485,895,907,902,11934,1,100,1,SO59878,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
234,895,907,902,11934,1,100,1,SO59878,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
467,895,907,902,11934,1,100,1,SO59878,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
540,896,908,903,11262,1,19,6,SO59928,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,
529,896,908,903,11262,1,19,6,SO59928,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
488,896,908,903,11498,1,19,6,SO59924,1,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,
530,896,908,903,11506,1,19,6,SO59925,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
479,896,908,903,11506,1,19,6,SO59925,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,
477,896,908,903,11506,1,19,6,SO59925,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
535,896,908,903,11641,1,19,6,SO59929,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
528,896,908,903,11641,1,19,6,SO59929,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
222,896,908,903,11728,1,100,1,SO59923,1,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
528,896,908,903,11738,1,19,6,SO59931,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
536,896,908,903,11738,1,19,6,SO59931,2,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,
214,896,908,903,11738,1,19,6,SO59931,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
477,896,908,903,11748,1,19,6,SO59934,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
478,896,908,903,11748,1,19,6,SO59934,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
353,896,908,903,11798,2,100,1,SO59952,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
487,896,908,903,11798,1,100,1,SO59952,2,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,
576,897,909,904,11077,1,6,9,SO60042,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
214,897,909,904,11077,1,6,9,SO60042,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
540,897,909,904,11262,1,19,6,SO59997,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,
529,897,909,904,11262,1,19,6,SO59997,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
228,897,909,904,11262,1,19,6,SO59997,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
573,897,909,904,11452,1,6,9,SO60043,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
225,897,909,904,11452,1,6,9,SO60043,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
353,897,909,904,11599,1,100,7,SO59984,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
478,897,909,904,11599,1,100,7,SO59984,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
477,897,909,904,11599,1,100,7,SO59984,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
217,897,909,904,11599,1,100,7,SO59984,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
225,897,909,904,11599,1,100,7,SO59984,5,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
536,897,909,904,11632,1,19,6,SO59998,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,
528,897,909,904,11632,1,19,6,SO59998,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
217,897,909,904,11632,1,19,6,SO59998,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
477,897,909,904,11833,1,19,6,SO60005,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
225,897,909,904,11833,1,19,6,SO60005,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
353,897,909,904,11839,1,100,4,SO60017,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
485,897,909,904,11839,1,100,4,SO60017,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
217,897,909,904,11839,1,100,4,SO60017,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
540,898,910,905,11176,1,19,6,SO60065,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,
529,898,910,905,11176,1,19,6,SO60065,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
480,898,910,905,11176,2,19,6,SO60065,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
484,898,910,905,11176,1,19,6,SO60065,4,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,
537,898,910,905,11183,1,100,4,SO60089,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,898,910,905,11183,1,100,4,SO60089,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
355,898,910,905,11774,1,100,4,SO60099,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
480,898,910,905,11774,1,100,4,SO60099,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
564,899,911,906,11061,1,6,9,SO60168,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
225,899,911,906,11300,1,19,6,SO60130,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
590,899,911,906,11357,1,6,9,SO60178,1,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,,
485,899,911,906,11357,1,6,9,SO60178,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
214,899,911,906,11357,1,6,9,SO60178,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
528,899,911,906,11660,1,19,6,SO60156,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
537,899,911,906,11660,1,19,6,SO60156,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
480,899,911,906,11660,2,19,6,SO60156,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
484,899,911,906,11660,1,19,6,SO60156,4,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,
541,899,911,906,11711,1,19,6,SO60133,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,
530,899,911,906,11711,1,19,6,SO60133,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
222,899,911,906,11711,1,19,6,SO60133,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
477,899,911,906,11868,1,19,6,SO60146,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
476,899,911,906,11875,1,19,6,SO60145,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,
225,899,911,906,11875,1,19,6,SO60145,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
561,900,912,907,11072,1,6,9,SO60240,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
479,900,912,907,11072,1,6,9,SO60240,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,
477,900,912,907,11072,1,6,9,SO60240,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
574,900,912,907,11104,1,6,9,SO60241,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
488,900,912,907,11104,1,6,9,SO60241,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,
561,900,912,907,11106,1,6,9,SO60242,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
537,900,912,907,11143,1,100,4,SO60226,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,900,912,907,11143,1,100,4,SO60226,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,900,912,907,11143,1,100,4,SO60226,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
480,900,912,907,11176,1,19,6,SO60198,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
538,900,912,907,11287,1,19,6,SO60201,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,
480,900,912,907,11287,1,19,6,SO60201,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
480,900,912,907,11320,1,100,4,SO60197,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
541,900,912,907,11330,1,19,6,SO60200,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,
530,900,912,907,11330,1,19,6,SO60200,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
463,900,912,907,11330,1,19,6,SO60200,3,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
477,900,912,907,11434,1,98,10,SO60216,1,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
479,900,912,907,11434,1,98,10,SO60216,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,
214,900,912,907,11434,1,98,10,SO60216,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
537,900,912,907,11622,1,100,1,SO60224,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
485,900,912,907,11622,1,100,1,SO60224,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
231,900,912,907,11622,1,100,1,SO60224,3,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
467,900,912,907,11622,1,100,1,SO60224,4,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
491,900,912,907,11721,1,100,4,SO60196,1,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,
225,900,912,907,11721,1,100,4,SO60196,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
359,900,912,907,11854,1,100,4,SO60233,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,
537,900,912,907,11854,1,100,4,SO60233,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,900,912,907,11854,1,100,4,SO60233,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
485,900,912,907,11854,1,100,4,SO60233,4,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
478,900,912,907,11854,1,100,4,SO60233,5,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
477,900,912,907,11854,1,100,4,SO60233,6,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
217,900,912,907,11854,1,100,4,SO60233,7,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
541,901,913,908,11331,1,19,6,SO60266,1,1,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,,
363,901,913,908,11516,1,100,4,SO60292,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,
528,901,913,908,11516,1,100,4,SO60292,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
537,901,913,908,11516,1,100,4,SO60292,3,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
480,901,913,908,11516,1,100,4,SO60292,4,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
234,901,913,908,11851,1,100,4,SO60264,1,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
537,901,913,908,11958,1,100,1,SO60283,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,901,913,908,11958,1,100,1,SO60283,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
214,901,913,908,11958,1,100,1,SO60283,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
538,902,914,909,11223,1,19,6,SO60341,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,
480,902,914,909,11223,1,19,6,SO60341,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
480,902,914,909,11330,1,19,6,SO60337,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
576,902,914,909,11450,1,6,9,SO60380,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
222,902,914,909,11450,1,6,9,SO60380,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
482,902,914,909,11450,1,6,9,SO60380,3,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,
355,902,914,909,11811,1,100,4,SO60361,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
363,902,914,909,11886,1,100,4,SO60359,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,
485,902,914,909,11886,1,100,4,SO60359,2,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
480,902,914,909,11886,1,100,4,SO60359,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
529,902,914,909,11987,1,6,9,SO60331,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
480,902,914,909,11987,1,6,9,SO60331,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
486,902,914,909,11987,1,6,9,SO60331,3,1,1,159,159,0,0,59.466,59.466,159,12.72,3.975,,
563,903,915,910,11124,1,6,9,SO60434,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
217,903,915,910,11124,1,6,9,SO60434,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
529,903,915,910,11200,1,19,6,SO60395,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
573,903,915,910,11454,1,6,9,SO60451,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
217,903,915,910,11454,1,6,9,SO60451,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
573,903,915,910,11459,1,6,9,SO60452,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
222,903,915,910,11459,1,6,9,SO60452,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
355,903,915,910,11780,1,100,1,SO60421,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
537,903,915,910,11780,1,100,1,SO60421,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,903,915,910,11780,1,100,1,SO60421,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
217,903,915,910,11780,1,100,1,SO60421,4,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
355,903,915,910,11812,1,100,1,SO60419,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
480,903,915,910,11812,1,100,1,SO60419,2,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
537,903,915,910,11926,1,100,1,SO60413,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,903,915,910,11926,1,100,1,SO60413,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
363,903,915,910,11954,1,100,4,SO60422,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,
537,903,915,910,11954,1,100,4,SO60422,2,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
480,903,915,910,11954,1,100,4,SO60422,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
529,904,916,911,11128,1,100,1,SO60469,1,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
228,904,916,911,11128,1,100,1,SO60469,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
540,904,916,911,11287,1,19,6,SO60473,1,1,1,32.6,32.6,0,0,12.1924,12.1924,32.6,2.608,0.815,,
538,904,916,911,11436,1,98,10,SO60487,1,1,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,,
529,904,916,911,11436,1,98,10,SO60487,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
480,904,916,911,11436,1,98,10,SO60487,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
564,904,916,911,11453,1,6,9,SO60518,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
217,904,916,911,11453,1,6,9,SO60518,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
355,904,916,911,11593,1,100,7,SO60454,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
478,904,916,911,11593,1,100,7,SO60454,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
476,904,916,911,11784,1,19,6,SO60478,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,
484,904,916,911,11876,1,100,4,SO60458,1,1,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,,
359,904,916,911,11924,1,100,4,SO60492,1,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,,
477,904,916,911,11924,1,100,4,SO60492,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
478,904,916,911,11924,1,100,4,SO60492,3,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
225,904,916,911,11924,1,100,4,SO60492,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
355,904,916,911,11925,1,100,1,SO60496,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
478,904,916,911,11925,1,100,1,SO60496,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
477,904,916,911,11925,1,100,1,SO60496,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
487,904,916,911,11925,1,100,1,SO60496,4,1,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,,
357,904,916,911,11939,1,100,4,SO60497,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
478,904,916,911,11939,1,100,4,SO60497,2,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
477,904,916,911,11939,1,100,4,SO60497,3,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
473,904,916,911,11939,1,100,4,SO60497,4,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,
480,905,917,912,11091,1,19,6,SO60531,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
537,905,917,912,11853,1,100,4,SO60546,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,905,917,912,11853,1,100,4,SO60546,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
574,906,918,913,11076,1,6,9,SO60628,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
573,906,918,913,11092,1,6,9,SO60629,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
479,906,918,913,11092,1,6,9,SO60629,2,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,,
573,906,918,913,11107,1,6,9,SO60612,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
222,906,918,913,11107,1,6,9,SO60612,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
467,906,918,913,11200,1,19,6,SO60565,1,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
231,906,918,913,11200,1,19,6,SO60565,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
561,906,918,913,11446,1,6,9,SO60613,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
222,906,918,913,11446,1,6,9,SO60613,2,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
489,906,918,913,11446,1,6,9,SO60613,3,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,
225,906,918,913,11446,1,6,9,SO60613,4,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
574,906,918,913,11448,1,6,9,SO60630,1,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,,
488,906,918,913,11448,1,6,9,SO60630,2,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,
476,906,918,913,11519,1,19,6,SO60585,1,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,,
228,906,918,913,11519,1,19,6,SO60585,2,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,,
536,906,918,913,11619,1,19,6,SO60580,1,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,,
488,906,918,913,11687,1,100,4,SO60576,1,1,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,,
225,906,918,913,11687,1,100,4,SO60576,2,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
539,906,918,913,11711,1,19,6,SO60577,1,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,,
529,906,918,913,11711,1,19,6,SO60577,2,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,,
214,906,918,913,11711,1,19,6,SO60577,3,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
214,906,918,913,11734,1,100,4,SO60575,1,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
473,906,918,913,11734,1,100,4,SO60575,2,1,1,63.5,63.5,0,0,23.749,23.749,63.5,5.08,1.5875,,
537,906,918,913,11829,1,100,1,SO60601,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,906,918,913,11829,1,100,1,SO60601,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
485,906,918,913,11829,1,100,1,SO60601,3,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,,
478,906,918,913,11829,1,100,1,SO60601,4,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,,
477,906,918,913,11829,1,100,1,SO60601,5,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,907,919,914,11225,1,100,1,SO60652,1,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
222,907,919,914,11262,1,19,6,SO60638,1,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,,
463,907,919,914,11262,1,19,6,SO60638,2,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,,
537,907,919,914,11279,1,100,1,SO60671,1,1,1,35,35,0,0,13.09,13.09,35,2.8,0.875,,
528,907,919,914,11279,1,100,1,SO60671,2,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,,
480,907,919,914,11279,1,100,1,SO60671,3,1,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,,
225,907,919,914,11520,1,19,6,SO60635,1,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,,
353,907,919,914,11777,1,100,4,SO60682,1,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,,
